Unnamed: 0,Customer ID,Age,Gender,Income Level,Region,Purchase History,Last Purchase Date,Urban/Rural,Festival Engagement,Average Order Value (AOV),Customer Satisfaction (CSAT),description
502,886c25c5-b3d4-47e2-b33d-e135b4cd6011,31,Female,Low,Maharashtra,Groceries,2024-05-15,Rural,Christmas,7423,3.2,Customer is 31 years old Female from MaharashtraPurchases mostly include Groceries and belongs to RuralHas festival engagement of Christmas and has an Average order value of 7423
503,7fb351dd-5049-4365-9499-a54a7b06e92a,32,Male,Middle,Punjab,Electronics,2024-02-28,Urban,Diwali,7137,4.5,Customer is 32 years old Male from PunjabPurchases mostly include Electronics and belongs to UrbanHas festival engagement of Diwali and has an Average order value of 7137
504,89512fbd-4933-4b47-a0df-b4d7973a90fb,19,Male,Middle,Punjab,Groceries,2023-11-16,Urban,Christmas,19913,3.1,Customer is 19 years old Male from PunjabPurchases mostly include Groceries and belongs to UrbanHas festival engagement of Christmas and has an Average order value of 19913
505,0c37d346-bf85-4a65-844a-93d2e374a257,45,Male,High,Kerala,Clothing,2024-07-03,Urban,Diwali,16948,4.7,Customer is 45 years old Male from KeralaPurchases mostly include Clothing and belongs to UrbanHas festival engagement of Diwali and has an Average order value of 16948
506,359bfa67-94f2-42d2-b0bb-1690864b56ff,42,Male,Middle,Kerala,Groceries,2024-03-12,Rural,Christmas,1382,4.9,Customer is 42 years old Male from KeralaPurchases mostly include Groceries and belongs to RuralHas festival engagement of Christmas and has an Average order value of 1382
507,32f4ff09-8fb7-4db8-b664-876a3729637a,29,Female,Low,Karnataka,Electronics,2024-06-29,Rural,Diwali,15381,4.9,Customer is 29 years old Female from KarnatakaPurchases mostly include Electronics and belongs to RuralHas festival engagement of Diwali and has an Average order value of 15381
508,d86b9c09-212c-41ae-a30a-ed87df1c64c8,28,Female,High,Delhi,Home Decor,2024-10-08,Rural,Diwali,9094,3.5,Customer is 28 years old Female from DelhiPurchases mostly include Home Decor and belongs to RuralHas festival engagement of Diwali and has an Average order value of 9094
509,fc446925-2149-4a72-9445-0209e5b9297c,21,Female,Low,Gujarat,Home Decor,2023-10-26,Rural,Diwali,5732,4.5,Customer is 21 years old Female from GujaratPurchases mostly include Home Decor and belongs to RuralHas festival engagement of Diwali and has an Average order value of 5732
510,0f2b33a6-0333-4fd9-a421-52206ade69e5,27,Male,Middle,Delhi,Electronics,2024-07-09,Urban,Christmas,18293,3.9,Customer is 27 years old Male from DelhiPurchases mostly include Electronics and belongs to UrbanHas festival engagement of Christmas and has an Average order value of 18293
511,aa4aa07a-9691-4746-b954-65dd43fbd7e7,38,Male,Low,Delhi,Groceries,2024-09-06,Rural,,17742,4.3,Customer is 38 years old Male from DelhiPurchases mostly include Groceries and belongs to RuralHas festival engagement of nan and has an Average order value of 17742
512,d2ce2a2d-0eb2-466a-b711-1d8938fa8ec2,64,Female,High,Maharashtra,Electronics,2024-03-21,Rural,Diwali,5994,4.4,Customer is 64 years old Female from MaharashtraPurchases mostly include Electronics and belongs to RuralHas festival engagement of Diwali and has an Average order value of 5994
513,c0c2db8e-6390-436e-8403-070e5ff4c362,23,Female,High,Punjab,Home Decor,2023-10-31,Rural,Christmas,8405,3.5,Customer is 23 years old Female from PunjabPurchases mostly include Home Decor and belongs to RuralHas festival engagement of Christmas and has an Average order value of 8405
514,dc1ed50d-5796-4f82-ab39-cfc939009092,51,Male,Low,Kerala,Electronics,2024-01-31,Rural,Christmas,8130,4.9,Customer is 51 years old Male from KeralaPurchases mostly include Electronics and belongs to RuralHas festival engagement of Christmas and has an Average order value of 8130
515,2d373566-79f6-4ef1-96a4-8d827057b7a3,43,Male,Middle,Delhi,Home Decor,2023-12-15,Rural,Christmas,18687,3.1,Customer is 43 years old Male from DelhiPurchases mostly include Home Decor and belongs to RuralHas festival engagement of Christmas and has an Average order value of 18687
516,d10b5b46-3f78-4909-82f5-d128bc8c61c5,42,Male,Middle,Gujarat,Home Decor,2024-10-16,Rural,Christmas,18346,4.5,Customer is 42 years old Male from GujaratPurchases mostly include Home Decor and belongs to RuralHas festival engagement of Christmas and has an Average order value of 18346
517,ef9151a6-ddaa-431d-96a0-ca9cbb11ccee,51,Female,Middle,Punjab,Electronics,2023-11-04,Urban,,1717,3.4,Customer is 51 years old Female from PunjabPurchases mostly include Electronics and belongs to UrbanHas festival engagement of nan and has an Average order value of 1717
518,e7cce86f-59b1-474b-b9e4-508ba20edef6,49,Female,High,Gujarat,Electronics,2024-06-16,Urban,Diwali,16067,3.1,Customer is 49 years old Female from GujaratPurchases mostly include Electronics and belongs to UrbanHas festival engagement of Diwali and has an Average order value of 16067
519,1214d0a1-b3bb-4fd6-89a4-cb3b15bc7c55,30,Female,Middle,Punjab,Electronics,2024-04-25,Rural,Diwali,11113,4.2,Customer is 30 years old Female from PunjabPurchases mostly include Electronics and belongs to RuralHas festival engagement of Diwali and has an Average order value of 11113
520,e960e660-f728-40a6-b6de-2e16a104cc4b,63,Male,Middle,Gujarat,Groceries,2024-04-03,Urban,Eid,7571,3.3,Customer is 63 years old Male from GujaratPurchases mostly include Groceries and belongs to UrbanHas festival engagement of Eid and has an Average order value of 7571
521,06e69943-043f-4899-83b3-77b0e494d322,61,Female,Middle,Maharashtra,Home Decor,2024-02-18,Urban,Diwali,1056,3.2,Customer is 61 years old Female from MaharashtraPurchases mostly include Home Decor and belongs to UrbanHas festival engagement of Diwali and has an Average order value of 1056
522,b7e50401-c417-42f0-858f-84b5dd4d19b1,54,Female,Low,Kerala,Electronics,2024-09-22,Urban,Diwali,6272,3.4,Customer is 54 years old Female from KeralaPurchases mostly include Electronics and belongs to UrbanHas festival engagement of Diwali and has an Average order value of 6272
523,da87e70e-14f7-433f-805d-ff73031dfb82,40,Female,Low,Tamil Nadu,Electronics,2024-01-09,Urban,Eid,8989,4.2,Customer is 40 years old Female from Tamil NaduPurchases mostly include Electronics and belongs to UrbanHas festival engagement of Eid and has an Average order value of 8989
524,0519a619-b09e-41f1-ab47-a2429ba87e0c,24,Female,Middle,Maharashtra,Clothing,2023-11-17,Urban,Christmas,2124,4.5,Customer is 24 years old Female from MaharashtraPurchases mostly include Clothing and belongs to UrbanHas festival engagement of Christmas and has an Average order value of 2124
525,51ba06f8-24c5-4986-8f74-042ca8275cda,22,Female,High,Delhi,Groceries,2024-09-01,Rural,Diwali,6042,4.5,Customer is 22 years old Female from DelhiPurchases mostly include Groceries and belongs to RuralHas festival engagement of Diwali and has an Average order value of 6042
526,327d530f-58d4-4fe8-bfd6-289d2647e05c,52,Female,Low,Kerala,Home Decor,2024-01-22,Rural,Eid,19600,3.7,Customer is 52 years old Female from KeralaPurchases mostly include Home Decor and belongs to RuralHas festival engagement of Eid and has an Average order value of 19600
527,340c0c09-b4a3-43e4-b904-19a6f66e10d7,40,Male,Low,Tamil Nadu,Groceries,2024-06-20,Urban,Eid,12114,3.3,Customer is 40 years old Male from Tamil NaduPurchases mostly include Groceries and belongs to UrbanHas festival engagement of Eid and has an Average order value of 12114
528,c713af6b-a174-4b92-8e7c-7a7e0bb609cb,56,Male,Low,Kerala,Clothing,2023-12-11,Rural,Diwali,11962,4.8,Customer is 56 years old Male from KeralaPurchases mostly include Clothing and belongs to RuralHas festival engagement of Diwali and has an Average order value of 11962
529,b6354d54-4814-4089-add1-a53450edf7c0,57,Female,Middle,Delhi,Groceries,2023-11-15,Rural,Eid,11698,4.9,Customer is 57 years old Female from DelhiPurchases mostly include Groceries and belongs to RuralHas festival engagement of Eid and has an Average order value of 11698
530,c44f57eb-ff56-4c3f-a5cd-cf3a0d68e436,29,Male,Low,Punjab,Clothing,2024-02-29,Rural,Eid,12322,4.1,Customer is 29 years old Male from PunjabPurchases mostly include Clothing and belongs to RuralHas festival engagement of Eid and has an Average order value of 12322
531,3490e8b0-1a95-401e-a842-577a8ab4249c,40,Female,Middle,Karnataka,Electronics,2024-02-04,Urban,,3510,4.8,Customer is 40 years old Female from KarnatakaPurchases mostly include Electronics and belongs to UrbanHas festival engagement of nan and has an Average order value of 3510
532,edace101-6180-4fbd-85cc-354870ffc163,57,Male,Middle,Tamil Nadu,Home Decor,2024-06-21,Rural,,18518,4.1,Customer is 57 years old Male from Tamil NaduPurchases mostly include Home Decor and belongs to RuralHas festival engagement of nan and has an Average order value of 18518
533,8ac60bc7-e67b-4a54-a8d3-68e0e8bd3170,30,Female,Middle,Punjab,Groceries,2024-01-02,Urban,Eid,14204,3.3,Customer is 30 years old Female from PunjabPurchases mostly include Groceries and belongs to UrbanHas festival engagement of Eid and has an Average order value of 14204
534,13ed495f-cda7-4f2c-9a2a-1fd08bf6a839,34,Male,Low,Punjab,Clothing,2023-11-29,Rural,Diwali,10721,4.5,Customer is 34 years old Male from PunjabPurchases mostly include Clothing and belongs to RuralHas festival engagement of Diwali and has an Average order value of 10721
535,20328387-4902-4dc6-be3a-093ebd3c25ae,23,Male,High,Tamil Nadu,Groceries,2024-10-12,Urban,Diwali,10418,3.5,Customer is 23 years old Male from Tamil NaduPurchases mostly include Groceries and belongs to UrbanHas festival engagement of Diwali and has an Average order value of 10418
536,6eb6b69e-f994-4707-8592-5755aa8b2570,18,Female,Middle,Tamil Nadu,Groceries,2024-05-02,Rural,Eid,5272,3.2,Customer is 18 years old Female from Tamil NaduPurchases mostly include Groceries and belongs to RuralHas festival engagement of Eid and has an Average order value of 5272
537,38b025af-2c26-4ce3-9257-07786a778bbe,54,Male,Middle,Kerala,Groceries,2024-05-15,Rural,Diwali,8550,5.0,Customer is 54 years old Male from KeralaPurchases mostly include Groceries and belongs to RuralHas festival engagement of Diwali and has an Average order value of 8550
538,64b42510-d1cc-43d0-b053-352a5b735e78,56,Female,Middle,Gujarat,Clothing,2024-05-16,Rural,,16840,3.5,Customer is 56 years old Female from GujaratPurchases mostly include Clothing and belongs to RuralHas festival engagement of nan and has an Average order value of 16840
539,fbc974fd-ec8e-4cda-a0bc-8b8d91e720dd,23,Male,High,Delhi,Clothing,2024-07-13,Urban,Christmas,17099,3.0,Customer is 23 years old Male from DelhiPurchases mostly include Clothing and belongs to UrbanHas festival engagement of Christmas and has an Average order value of 17099
540,d517acd9-0d08-4ea9-9c7c-df6e8ead9f33,45,Female,Low,Tamil Nadu,Home Decor,2024-01-19,Rural,Eid,6511,4.3,Customer is 45 years old Female from Tamil NaduPurchases mostly include Home Decor and belongs to RuralHas festival engagement of Eid and has an Average order value of 6511
541,f904f7df-4295-41cc-a0f0-ca0e6139a2bf,46,Male,Low,Maharashtra,Home Decor,2024-07-28,Rural,Diwali,5894,3.7,Customer is 46 years old Male from MaharashtraPurchases mostly include Home Decor and belongs to RuralHas festival engagement of Diwali and has an Average order value of 5894
542,13baf611-a22a-4cf8-9aca-1cde96c2f161,59,Male,Middle,Kerala,Electronics,2023-11-01,Rural,Eid,1558,4.8,Customer is 59 years old Male from KeralaPurchases mostly include Electronics and belongs to RuralHas festival engagement of Eid and has an Average order value of 1558
543,4307067b-8082-40a4-924e-5206699a3255,18,Female,High,Karnataka,Clothing,2024-04-30,Urban,Eid,9158,3.1,Customer is 18 years old Female from KarnatakaPurchases mostly include Clothing and belongs to UrbanHas festival engagement of Eid and has an Average order value of 9158
544,b931d256-913c-444c-a958-2c6277bed062,64,Male,Middle,Karnataka,Clothing,2024-06-16,Urban,Eid,1778,4.7,Customer is 64 years old Male from KarnatakaPurchases mostly include Clothing and belongs to UrbanHas festival engagement of Eid and has an Average order value of 1778
545,4045651a-6ab2-45ce-9bf0-75215d702d15,32,Female,Low,Gujarat,Clothing,2024-01-10,Urban,Diwali,14432,4.9,Customer is 32 years old Female from GujaratPurchases mostly include Clothing and belongs to UrbanHas festival engagement of Diwali and has an Average order value of 14432
546,3a7c7246-8574-4610-aa67-8af65d0a08a4,57,Male,Low,Gujarat,Clothing,2024-07-31,Rural,Diwali,7003,4.7,Customer is 57 years old Male from GujaratPurchases mostly include Clothing and belongs to RuralHas festival engagement of Diwali and has an Average order value of 7003
547,d03393be-13d6-4ef3-af6f-db65489ac3dc,57,Male,High,Tamil Nadu,Clothing,2023-12-16,Rural,Christmas,7958,3.3,Customer is 57 years old Male from Tamil NaduPurchases mostly include Clothing and belongs to RuralHas festival engagement of Christmas and has an Average order value of 7958
548,daf281c1-270c-49c2-864c-075a9abce865,64,Female,High,Kerala,Home Decor,2024-01-26,Rural,Eid,18244,4.2,Customer is 64 years old Female from KeralaPurchases mostly include Home Decor and belongs to RuralHas festival engagement of Eid and has an Average order value of 18244
549,7997c9e7-3204-4bc4-badc-efe06a74c7e5,54,Male,Middle,Punjab,Clothing,2024-09-13,Urban,Eid,18695,3.7,Customer is 54 years old Male from PunjabPurchases mostly include Clothing and belongs to UrbanHas festival engagement of Eid and has an Average order value of 18695
550,a76cfdaa-ee48-4261-a846-d60282363190,32,Female,Low,Delhi,Groceries,2024-04-28,Rural,Christmas,15831,3.1,Customer is 32 years old Female from DelhiPurchases mostly include Groceries and belongs to RuralHas festival engagement of Christmas and has an Average order value of 15831
551,474125cb-bf84-4001-a8c4-f88be39155b1,32,Female,Low,Gujarat,Electronics,2024-10-09,Rural,Eid,5109,4.4,Customer is 32 years old Female from GujaratPurchases mostly include Electronics and belongs to RuralHas festival engagement of Eid and has an Average order value of 5109
552,f8cd2569-59cc-4533-bbe0-1152d90ca288,41,Male,Middle,Gujarat,Clothing,2024-05-14,Urban,Eid,15431,4.2,Customer is 41 years old Male from GujaratPurchases mostly include Clothing and belongs to UrbanHas festival engagement of Eid and has an Average order value of 15431
553,0055ee68-2c9f-462b-bec3-a07129c116a8,63,Male,Middle,Tamil Nadu,Electronics,2024-10-17,Urban,Diwali,3177,3.3,Customer is 63 years old Male from Tamil NaduPurchases mostly include Electronics and belongs to UrbanHas festival engagement of Diwali and has an Average order value of 3177
554,54950f8c-499e-4731-ab2c-6e37a17d0860,32,Female,Middle,Delhi,Home Decor,2024-03-27,Rural,Eid,15953,4.1,Customer is 32 years old Female from DelhiPurchases mostly include Home Decor and belongs to RuralHas festival engagement of Eid and has an Average order value of 15953
555,a3778d39-66d8-4e98-b36a-f02b06ea446f,61,Female,Middle,Maharashtra,Groceries,2024-05-22,Rural,,1676,4.0,Customer is 61 years old Female from MaharashtraPurchases mostly include Groceries and belongs to RuralHas festival engagement of nan and has an Average order value of 1676
556,236bd117-7a7e-44af-8acf-9c0e1b328cff,25,Male,Low,Kerala,Groceries,2024-09-12,Urban,Eid,16007,4.4,Customer is 25 years old Male from KeralaPurchases mostly include Groceries and belongs to UrbanHas festival engagement of Eid and has an Average order value of 16007
557,fef5a4e1-620a-478a-88cd-98bfbcb5165d,56,Female,Low,Tamil Nadu,Electronics,2024-01-27,Urban,Christmas,2901,3.6,Customer is 56 years old Female from Tamil NaduPurchases mostly include Electronics and belongs to UrbanHas festival engagement of Christmas and has an Average order value of 2901
558,1d87ca8b-49ef-4b75-bbc4-5fd1e13adfac,48,Female,High,Punjab,Home Decor,2024-04-05,Rural,Eid,3986,4.9,Customer is 48 years old Female from PunjabPurchases mostly include Home Decor and belongs to RuralHas festival engagement of Eid and has an Average order value of 3986
559,5908d39e-736f-4d1e-9f4f-94a578bdde47,37,Female,Middle,Kerala,Electronics,2024-09-30,Rural,,1656,4.7,Customer is 37 years old Female from KeralaPurchases mostly include Electronics and belongs to RuralHas festival engagement of nan and has an Average order value of 1656
560,301ce4c6-a373-4f8a-8f90-97789ea5a1fd,20,Female,Middle,Tamil Nadu,Electronics,2023-11-10,Rural,Eid,1495,3.7,Customer is 20 years old Female from Tamil NaduPurchases mostly include Electronics and belongs to RuralHas festival engagement of Eid and has an Average order value of 1495
561,23ab1e56-c231-4f5b-aefa-0732b618daab,62,Male,Low,Gujarat,Groceries,2024-07-28,Urban,Diwali,15450,3.3,Customer is 62 years old Male from GujaratPurchases mostly include Groceries and belongs to UrbanHas festival engagement of Diwali and has an Average order value of 15450
562,ac3b2bba-534a-46c8-88d5-339d1c0bf183,52,Male,Low,Punjab,Home Decor,2024-07-14,Rural,Diwali,9231,3.7,Customer is 52 years old Male from PunjabPurchases mostly include Home Decor and belongs to RuralHas festival engagement of Diwali and has an Average order value of 9231
563,1bd2517d-d36e-4f34-b82c-63b45dbb4a94,35,Male,High,Gujarat,Clothing,2023-11-03,Urban,Eid,5063,4.5,Customer is 35 years old Male from GujaratPurchases mostly include Clothing and belongs to UrbanHas festival engagement of Eid and has an Average order value of 5063
564,52f5f427-3da5-4ba7-b981-4276f1950f24,44,Female,High,Kerala,Electronics,2024-03-12,Urban,Diwali,1568,3.8,Customer is 44 years old Female from KeralaPurchases mostly include Electronics and belongs to UrbanHas festival engagement of Diwali and has an Average order value of 1568
565,a86f5545-89af-46c2-ad84-1307860c15a6,60,Female,Middle,Maharashtra,Clothing,2023-10-26,Urban,Diwali,4919,3.5,Customer is 60 years old Female from MaharashtraPurchases mostly include Clothing and belongs to UrbanHas festival engagement of Diwali and has an Average order value of 4919
566,0a5cf38b-5797-4ad5-9dbc-033688415577,53,Female,Middle,Kerala,Groceries,2024-10-06,Urban,,18708,4.6,Customer is 53 years old Female from KeralaPurchases mostly include Groceries and belongs to UrbanHas festival engagement of nan and has an Average order value of 18708
567,cc47d499-d741-4d38-a72b-dc459ffda43b,37,Female,Middle,Karnataka,Home Decor,2023-11-05,Urban,Christmas,2416,3.8,Customer is 37 years old Female from KarnatakaPurchases mostly include Home Decor and belongs to UrbanHas festival engagement of Christmas and has an Average order value of 2416
568,fcdc002c-6acb-480b-9ed6-895e6f09577b,43,Female,Low,Kerala,Groceries,2024-01-30,Urban,,8712,3.9,Customer is 43 years old Female from KeralaPurchases mostly include Groceries and belongs to UrbanHas festival engagement of nan and has an Average order value of 8712
569,9b177295-f5cd-4b06-996c-ec8ba47fa973,49,Male,Middle,Karnataka,Home Decor,2024-04-27,Urban,Diwali,6851,4.4,Customer is 49 years old Male from KarnatakaPurchases mostly include Home Decor and belongs to UrbanHas festival engagement of Diwali and has an Average order value of 6851
570,edd3bce4-2e00-4093-9d31-04680c9b8461,35,Female,Middle,Maharashtra,Electronics,2024-06-01,Urban,Eid,4783,4.9,Customer is 35 years old Female from MaharashtraPurchases mostly include Electronics and belongs to UrbanHas festival engagement of Eid and has an Average order value of 4783
571,f764391f-1ebe-401d-9f5a-e4e5b24ec873,52,Female,High,Gujarat,Home Decor,2024-02-23,Rural,Diwali,12443,3.7,Customer is 52 years old Female from GujaratPurchases mostly include Home Decor and belongs to RuralHas festival engagement of Diwali and has an Average order value of 12443
572,020f52c7-bbe8-4b09-815f-3d0aa2d455a0,58,Female,High,Tamil Nadu,Electronics,2024-05-31,Urban,Eid,18698,3.8,Customer is 58 years old Female from Tamil NaduPurchases mostly include Electronics and belongs to UrbanHas festival engagement of Eid and has an Average order value of 18698
573,37422615-628e-43bd-8f28-288c6478aa7f,23,Female,Middle,Tamil Nadu,Groceries,2024-06-25,Urban,Christmas,18882,3.5,Customer is 23 years old Female from Tamil NaduPurchases mostly include Groceries and belongs to UrbanHas festival engagement of Christmas and has an Average order value of 18882
574,c01d48ec-cbcf-410f-96e5-a34f6cf5e726,23,Female,Middle,Kerala,Electronics,2024-05-20,Rural,Christmas,6511,3.9,Customer is 23 years old Female from KeralaPurchases mostly include Electronics and belongs to RuralHas festival engagement of Christmas and has an Average order value of 6511
575,bda26643-0aa0-4cab-99ba-c97ff73cb3ec,43,Female,Middle,Punjab,Clothing,2024-08-07,Rural,Christmas,11322,3.7,Customer is 43 years old Female from PunjabPurchases mostly include Clothing and belongs to RuralHas festival engagement of Christmas and has an Average order value of 11322
576,ed7ff32e-e049-4ec9-9a25-4aebc4256f6b,53,Male,Middle,Tamil Nadu,Electronics,2024-02-17,Rural,Diwali,3009,3.6,Customer is 53 years old Male from Tamil NaduPurchases mostly include Electronics and belongs to RuralHas festival engagement of Diwali and has an Average order value of 3009
577,868df7ed-2c2e-4447-a555-2d94d55e7262,59,Female,Low,Punjab,Home Decor,2024-07-18,Rural,Diwali,5501,4.6,Customer is 59 years old Female from PunjabPurchases mostly include Home Decor and belongs to RuralHas festival engagement of Diwali and has an Average order value of 5501
578,89d7f589-5f08-4f51-bb04-b6d5aa087899,43,Male,Middle,Maharashtra,Groceries,2024-05-12,Rural,,6883,4.2,Customer is 43 years old Male from MaharashtraPurchases mostly include Groceries and belongs to RuralHas festival engagement of nan and has an Average order value of 6883
579,93a21f06-aae5-44aa-bec0-4fe2f3ed0895,46,Female,Low,Punjab,Clothing,2024-02-12,Urban,Diwali,5171,4.8,Customer is 46 years old Female from PunjabPurchases mostly include Clothing and belongs to UrbanHas festival engagement of Diwali and has an Average order value of 5171
580,9a90cd1d-dfc8-4465-aefc-cd6a887fa474,35,Female,Low,Delhi,Clothing,2024-03-16,Urban,Eid,15953,4.8,Customer is 35 years old Female from DelhiPurchases mostly include Clothing and belongs to UrbanHas festival engagement of Eid and has an Average order value of 15953
581,b69a81be-017d-46f2-8347-166ca179f0f2,25,Male,Low,Kerala,Clothing,2023-12-07,Urban,Eid,15112,4.4,Customer is 25 years old Male from KeralaPurchases mostly include Clothing and belongs to UrbanHas festival engagement of Eid and has an Average order value of 15112
582,43d8d059-8323-48c3-a383-ff32e9c74b1e,19,Male,Middle,Punjab,Clothing,2024-07-30,Rural,,7051,4.6,Customer is 19 years old Male from PunjabPurchases mostly include Clothing and belongs to RuralHas festival engagement of nan and has an Average order value of 7051
583,a25e1a52-f784-4d32-85ed-a6537b6fa4a2,52,Male,Low,Tamil Nadu,Electronics,2024-06-14,Urban,Diwali,3861,3.0,Customer is 52 years old Male from Tamil NaduPurchases mostly include Electronics and belongs to UrbanHas festival engagement of Diwali and has an Average order value of 3861
584,fa9b141b-a536-4251-9e04-bb3cf0a83add,48,Male,Middle,Delhi,Electronics,2024-10-15,Rural,Diwali,17978,4.2,Customer is 48 years old Male from DelhiPurchases mostly include Electronics and belongs to RuralHas festival engagement of Diwali and has an Average order value of 17978
585,4049c851-9de7-4bf7-a8b6-f67f962dd3cb,48,Male,Low,Delhi,Electronics,2024-10-20,Urban,Christmas,2227,4.7,Customer is 48 years old Male from DelhiPurchases mostly include Electronics and belongs to UrbanHas festival engagement of Christmas and has an Average order value of 2227
586,ab2e0450-3a76-419f-8333-ebe14b2e4a8f,55,Male,Middle,Delhi,Groceries,2024-02-08,Urban,Diwali,18963,4.3,Customer is 55 years old Male from DelhiPurchases mostly include Groceries and belongs to UrbanHas festival engagement of Diwali and has an Average order value of 18963
587,8c938345-eb05-467f-8f41-3b4317981d24,29,Female,Low,Kerala,Groceries,2024-10-19,Rural,Christmas,1805,3.6,Customer is 29 years old Female from KeralaPurchases mostly include Groceries and belongs to RuralHas festival engagement of Christmas and has an Average order value of 1805
588,0bb34838-5f3e-47ce-aa7c-84d014754705,32,Male,Middle,Maharashtra,Electronics,2023-10-27,Rural,,14700,4.3,Customer is 32 years old Male from MaharashtraPurchases mostly include Electronics and belongs to RuralHas festival engagement of nan and has an Average order value of 14700
589,14c834b5-773d-4c27-a80e-ae5378dbccfe,56,Male,Low,Kerala,Home Decor,2024-07-15,Rural,Christmas,3770,4.7,Customer is 56 years old Male from KeralaPurchases mostly include Home Decor and belongs to RuralHas festival engagement of Christmas and has an Average order value of 3770
590,934cf6be-0ba5-4451-acdd-0a2ab43adef8,30,Female,Low,Gujarat,Electronics,2024-09-30,Rural,Eid,6224,4.1,Customer is 30 years old Female from GujaratPurchases mostly include Electronics and belongs to RuralHas festival engagement of Eid and has an Average order value of 6224
591,1f49a519-8dac-477c-bce1-99bbc01b908e,63,Female,Middle,Karnataka,Groceries,2024-10-12,Rural,Diwali,6905,3.8,Customer is 63 years old Female from KarnatakaPurchases mostly include Groceries and belongs to RuralHas festival engagement of Diwali and has an Average order value of 6905
592,0599a6f6-7f2e-4c90-a8df-b0ff7c23b4b5,23,Female,Middle,Gujarat,Electronics,2023-11-30,Rural,Diwali,18390,5.0,Customer is 23 years old Female from GujaratPurchases mostly include Electronics and belongs to RuralHas festival engagement of Diwali and has an Average order value of 18390
593,584bf9d7-211f-43b0-aa8f-f4d28957d6ba,22,Male,Middle,Maharashtra,Groceries,2024-01-27,Urban,Diwali,6836,3.9,Customer is 22 years old Male from MaharashtraPurchases mostly include Groceries and belongs to UrbanHas festival engagement of Diwali and has an Average order value of 6836
594,36991be6-9025-4095-a491-17469571a974,22,Female,Middle,Karnataka,Home Decor,2024-08-06,Rural,Christmas,9421,3.4,Customer is 22 years old Female from KarnatakaPurchases mostly include Home Decor and belongs to RuralHas festival engagement of Christmas and has an Average order value of 9421
595,200f0a16-b7e3-43f4-93d1-864297852ebd,21,Female,High,Tamil Nadu,Clothing,2024-03-29,Rural,Diwali,17941,3.1,Customer is 21 years old Female from Tamil NaduPurchases mostly include Clothing and belongs to RuralHas festival engagement of Diwali and has an Average order value of 17941
596,980e7202-eb9e-4a2b-892d-5aa2a6198e5f,48,Male,High,Maharashtra,Groceries,2024-10-19,Urban,Diwali,7847,4.0,Customer is 48 years old Male from MaharashtraPurchases mostly include Groceries and belongs to UrbanHas festival engagement of Diwali and has an Average order value of 7847
597,037f1c55-0f60-4f4e-a5f0-de58497fc38c,46,Female,Low,Karnataka,Clothing,2024-10-01,Urban,Christmas,15613,3.4,Customer is 46 years old Female from KarnatakaPurchases mostly include Clothing and belongs to UrbanHas festival engagement of Christmas and has an Average order value of 15613
598,3e89f78a-d727-4b32-873c-3e7bad2526a3,54,Female,Middle,Kerala,Clothing,2024-09-28,Rural,Diwali,10883,4.9,Customer is 54 years old Female from KeralaPurchases mostly include Clothing and belongs to RuralHas festival engagement of Diwali and has an Average order value of 10883
599,c7cacdbd-c68d-4f8b-8b9a-8517687875f6,60,Female,Middle,Punjab,Groceries,2024-06-18,Urban,Diwali,14361,3.8,Customer is 60 years old Female from PunjabPurchases mostly include Groceries and belongs to UrbanHas festival engagement of Diwali and has an Average order value of 14361
600,b7209da6-19ba-4484-bba5-12b8e19fdc36,51,Male,Low,Tamil Nadu,Clothing,2024-05-04,Urban,Diwali,4800,3.7,Customer is 51 years old Male from Tamil NaduPurchases mostly include Clothing and belongs to UrbanHas festival engagement of Diwali and has an Average order value of 4800
601,b723e68f-489c-4d08-98ad-801b1a9c928e,52,Male,Middle,Delhi,Electronics,2024-02-26,Urban,Eid,1460,3.5,Customer is 52 years old Male from DelhiPurchases mostly include Electronics and belongs to UrbanHas festival engagement of Eid and has an Average order value of 1460
602,ad9607ab-95a8-4abd-9adf-1129ca26b11c,24,Male,Middle,Gujarat,Clothing,2024-10-05,Urban,Eid,1592,3.7,Customer is 24 years old Male from GujaratPurchases mostly include Clothing and belongs to UrbanHas festival engagement of Eid and has an Average order value of 1592
603,219a6b41-53f0-45b0-bbcc-a24357cc4927,37,Male,Middle,Maharashtra,Home Decor,2024-06-05,Rural,Diwali,1849,4.5,Customer is 37 years old Male from MaharashtraPurchases mostly include Home Decor and belongs to RuralHas festival engagement of Diwali and has an Average order value of 1849
604,0697b573-4599-4a48-a847-a9183358accd,40,Female,Low,Punjab,Home Decor,2024-05-17,Rural,Christmas,2457,3.4,Customer is 40 years old Female from PunjabPurchases mostly include Home Decor and belongs to RuralHas festival engagement of Christmas and has an Average order value of 2457
605,a6bd56d4-1834-4193-acc8-110a44b11ed0,23,Male,High,Delhi,Electronics,2024-07-17,Urban,Eid,5529,3.8,Customer is 23 years old Male from DelhiPurchases mostly include Electronics and belongs to UrbanHas festival engagement of Eid and has an Average order value of 5529
606,071764f3-6d2f-404a-9780-cb2b6c4694c3,37,Male,Low,Kerala,Clothing,2023-12-14,Urban,Diwali,1660,3.5,Customer is 37 years old Male from KeralaPurchases mostly include Clothing and belongs to UrbanHas festival engagement of Diwali and has an Average order value of 1660
